OBJECTID,Src_Elv,Src_Slope,Src_SlopeD,SRTM_Elv,SRTM_Slope,SRTM_SlpeD,Src_Lndfrm,Src_Lyth,SmplNam_v1,TypeNam_v1,Shape_Leng,Shape_Area,Legenda
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Tanah Terbuka
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Tanah Terbuka
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Tanah Terbuka
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Tanah Terbuka
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Tanah Terbuka
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Pertambangan
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
14405,< 600,5,>20,< 600,2,2 - <5,RePPProT: long narrow steep-sided ridges on sandstone,RePPProT Destom: par. elongated ridg and struct. slope from bedded rock w. ver. or sub ver dip_slopes ove,Other foothills,Other foothills with slope > 20ï¿,24.50999715,0.099566275,Hutan Tanaman
